neuron_id,AP Vm SPC1,AP Vm SPC2,AP Vm SPC3,AP Vm derivative SPC1,AP Vm derivative SPC2,AP Vm derivative SPC3,AP Vm derivative SPC4,AP fast trough SPC1,AP fast trough SPC2,AP fast trough SPC3,AP peak SPC1,AP peak SPC2,AP peak SPC3,AP peak SPC4,AP threshold SPC1,AP threshold SPC2,AP threshold SPC3,AP width SPC1,AP width SPC2,AP width SPC3,ISI shape SPC1,ISI shape SPC2,Inst firing rate SPC1,Inst firing rate SPC2,Inst firing rate SPC3,Inst firing rate SPC4,PSTH SPC1,PSTH SPC2,Up down SPC1,Up down SPC2,Up down SPC3
20010918C,-0.7866837701589091,-0.727719545052736,-0.028742835617788294,-0.19414747683343697,0.5502887592789331,-0.3253349624240442,-0.40946844260381116,0.26178902952884764,-0.3385339789920902,-0.27683823068808155,-1.3246370996210732,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.6513072727713939,-0.32510148114967663,0.2871354572111116,-0.9344237467145928,-0.5068176052437259,0.2205461227264635,-0.796581861433464,0.021380420721306116,0.3867275652920593,-0.2637411873454903,-0.5280461588386856,0.030026573696057195,0.29407891339361736,0.31634726316231176,-1.4651893303624142,-0.7029953875631338,0.27988484853975404
20010919A,-0.6339658671342479,-0.40759417777005436,-1.3600216100215021,-0.6362875293841811,0.6879299070758624,-0.020672362744360875,-1.4437608730861635,-0.5311485178168367,-0.3385339789920902,-0.27683823068808155,-1.193920879734923,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-1.0221517775645539,-0.32510148114967663,0.2871354572111116,0.07761736457246755,-0.23910823302681483,0.2205461227264635,1.0284805229316714,0.8283200485024971,0.8699304553261085,-0.2637411873454903,-0.1622663225718585,0.030026573696057195,0.6719773810402558,0.31634726316231176,-1.0634338723117265,-0.3309734364585578,0.27988484853975404
20010925B,-0.47926873704835543,0.03571994779084507,-1.4805914446519512,-0.994574760456445,-1.0138671366102396,-1.1753747805525459,-0.16352022220668588,0.13996364887205107,-0.3385339789920902,-0.27683823068808155,-2.032938220558354,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.6656990692794196,-0.32510148114967663,0.2871354572111116,0.35490023866523424,-0.23910823302681483,0.2205461227264635,-1.5739206455190795,1.308233277818968,1.6174601937181954,-0.44149672987001315,-0.1622663225718585,0.030026573696057195,1.2660808729530477,0.31634726316231176,-1.3264375621156443,-0.21828510275169594,0.19748536182398757
20010926A,0.622517456760384,1.434920031673821,-1.1275637061188633,-1.1436116948586443,-2.0109691362358206,0.3964269685453708,0.8555648680478686,-0.2011197139519884,-0.024520834407481016,2.331081266446937,-0.03932573916886473,-0.2807281798438501,1.7151915445033987,-0.06423088045141863,-0.012788891551179881,-0.32510148114967663,-1.9446663108602873,0.7524899856028106,-0.23910823302681483,0.2205461227264635,0.1918598993633038,-0.1719594371431007,-0.7920914382487941,4.917584399140152,-4.945867640150132,4.071890904065324,0.1683438798407393,-4.772665914986436,0.5392977398613997,-0.12229500378542195,-0.021102416942141447
20011001A,-0.5944250875915268,0.23319074498653342,-0.8446224291002463,-0.9901782709796613,-0.4019553632018834,-0.5458953775923012,-1.7810507827278719,-0.685493104015057,-0.3385339789920902,-0.27683823068808155,-1.2169009833894784,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.3501650655028814,-0.32510148114967663,0.2871354572111116,0.36180554051163566,-0.23910823302681483,0.2205461227264635,-1.5625238740705651,2.3418931739154933,1.3159251080162917,-0.5029724308891145,-0.1622663225718585,0.030026573696057195,0.9999316399897357,0.31634726316231176,-1.217337352256811,-0.21828510275169594,0.7898074364638126
20011002B,-0.5848634695861126,0.046888071832109364,-1.344246471363481,-0.9990907691797746,-0.3988562903217271,-0.6621922918930008,-1.377957697000652,0.08172245309997292,-0.3385339789920902,-0.27683823068808155,-1.2586140718478018,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.07214894645065408,-0.32510148114967663,0.2871354572111116,0.2247307957091165,-0.23910823302681483,0.2205461227264635,0.44313958177633395,1.2960517616308929,0.5236817563391541,0.35812743693650306,-1.0083246954887954,0.030026573696057195,0.5724796583104335,0.31634726316231176,-1.4778691107985584,-0.6485670886870636,0.7658243245503599
20011004A,-0.18721609046822052,1.303472451500836,-1.0657633707470022,-1.581563227342344,-1.5829415978478736,-0.020672362744360875,-0.20657726629019937,-0.9358262931563552,-0.3385339789920902,-0.27683823068808155,-0.7844980780977392,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.8321334641273884,-0.32510148114967663,0.2871354572111116,0.609837324663845,-0.23910823302681483,0.2205461227264635,0.5774403518813749,-1.8650912855761115,0.8764198018387932,-0.2637411873454903,-0.1622663225718585,0.030026573696057195,0.7469549352127515,0.31634726316231176,-0.007375860499982686,-0.21828510275169594,0.27988484853975404
20011008A,-0.6375478635890175,-0.8174439957161008,-1.516763032200421,-0.5961300123956713,-0.6750524804333299,-1.9029344142827822,-0.16352022220668588,-0.2242190391778911,-1.2113111547177504,2.9741537480114775,-0.5728326624869283,-0.7203807629741482,2.5486657121835004,4.017295734590097,0.09188235915200095,-1.3325287116239368,-2.1706425820687447,0.28882914791567055,-0.23910823302681483,-0.13072883092633542,-1.6114600587745156,0.021380420721306116,1.710725938541926,-0.5917380211192032,-0.1622663225718585,0.030026573696057195,1.4061545567723814,0.31634726316231176,-1.7690719953919178,-1.8956948916287213,-5.057244796481931
20011009A,-0.24624290127867596,0.05971938721089398,-0.9416467004762729,-0.712206519775823,-0.6267864559110482,-0.8054934595681428,-0.16352022220668588,-0.4100203215307167,-0.3385339789920902,-0.27683823068808155,-0.8535252628260254,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.6326309634179406,-0.32510148114967663,0.2871354572111116,0.027922028086904627,-0.23910823302681483,0.1147758430268201,0.0994820908967046,1.1148280949053522,0.5647873261131767,1.8490779180869008,-1.350610989814556,1.2651668498950068,1.2378038759077015,0.31634726316231176,-2.0993248546585104,-0.21828510275169594,-1.9473935490570307
20011010A,-0.32915687306564273,0.02335378592534869,-0.028742835617788294,-0.2476007054172469,0.35504988619439876,-0.020672362744360875,-0.7832083038062576,-0.6754263255383972,-0.3385339789920902,-0.27683823068808155,-0.5139183482284525,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.9256717714098692,-0.32510148114967663,0.2871354572111116,0.03125592540402753,-0.23910823302681483,0.2205461227264635,0.4798859880558474,0.5049228132598728,0.25386280035761355,0.16746545238838492,-0.1622663225718585,0.030026573696057195,0.25523018796523256,0.31634726316231176,-0.5610711433016239,-0.21828510275169594,0.27988484853975404
20011011C,0.33744325475464193,0.7544037999608296,-0.028742835617788294,-0.29244626055013045,-0.4441796060481303,0.31711612003523476,-0.718265799893642,-0.7105681585564533,-0.3385339789920902,-0.10859255047812118,-0.2817966254473619,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.33920731513963814,-0.32510148114967663,0.2871354572111116,0.5045685885851723,-0.23910823302681483,0.2205461227264635,-1.6687413169537464,2.6925129417328644,1.1890645119511236,-0.5553861763038798,-0.1622663225718585,0.030026573696057195,0.8724427113040938,0.31634726316231176,0.05883063013134368,-0.21828510275169594,0.27988484853975404
20011106A,-0.7535404751510384,0.05754328273349145,-0.028742835617788294,-0.5094564372356949,0.39722996022347334,-0.020672362744360875,-0.4346726733869026,0.659877504255048,-0.3385339789920902,-0.27683823068808155,-1.5166395968237558,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.5817433817853488,-0.32510148114967663,0.2871354572111116,-0.12273496841269167,-0.23910823302681483,0.021661974095199526,1.0152035141763869,-0.5592472640925651,0.6018303434497472,0.4462775551768211,-0.7131769347418861,0.030026573696057195,0.6023259448112216,0.31634726316231176,-0.5225571846452289,-0.21828510275169594,0.27988484853975404
