neuron_id,Soma depth,Axon height,Dendrite height,Axon width,Dendrite width,Axon total length,Dendrite total length,Axon z-bias,Dendrite z-bias,Axon x-bias,Dendrite x-bias,Axon max. branch order,Dendrite max. branch order,Axon number of branches,Dendrite number of branches,Axon max. Euclid. dist.,Dendrite max. Euclid. dist.,Axon max. path dist.,Dendrite max. path dist.,Axon mean contraction,Dendrite mean contraction,Axon above dendrite,Axon overlapping dendrite,Axon below dendrite,Dendrite above axon,Dendrite overlapping axon,Dendrite below axon,Earth mover's distance,Soma axon z-percentile,Soma dendrite z-percentile,Soma axon x-percentile,Soma dendrite x-percentile,Axon histogram PC1,Axon histogram PC2,Axon histogram PC3,Axon histogram PC4,Axon histogram PC5,Axon histogram PC6,Dendrite histogram PC1,Dendrite histogram PC2,Dendrite histogram PC3,Dendrite histogram PC4,Dendrite histogram PC5,Axon home column,Dendrite home column,Axon adjacent columns,Dendrite adjacent columns
20040208A,0.6300630675388246,0.49324999999999997,0.29816,0.37209000000000003,0.25257,37.357838423547726,10.322731582095207,0.12655613507764937,-0.032473864922350604,0.12317400000000002,0.025733999999999993,22.0,10.0,687.0,151.0,0.3671558965298673,0.26047597414757384,1.3888408173541484,0.6648312877514732,15.992879164866917,39.011164702608994,4.666560290451237,95.11766901665186,0.2157706928968921,0.0,100.0,0.0,1.8605493997451497,59.46858681709437,36.038812779214126,40.99037063446274,40.0091294513545,0.1270303985079187,-0.020197535377335006,-0.06712892756874585,-0.005492331729554945,0.1217321790895597,-0.09575462666748402,0.23760679715180658,0.06470332418888004,0.005171945647150026,0.26239109387550497,-0.06626887410600037,77.32428630499108,21.64976547233711,1.0259482226718188,0.0
20040209A,0.6738349013078906,1.0113500000000002,0.4499,0.52272,0.29223999999999994,53.95026636191437,3.551451188633756,-0.07820019738421868,0.0008098026157812854,0.08806999999999998,0.018970000000000015,28.0,5.0,1231.0,45.0,0.5505964162427187,0.24932454556613973,1.1538715977584817,0.34954824220571806,43.101519408052816,70.77979076675521,20.8004528994394,74.95040807197027,4.249139028590312,0.0,100.00000000000001,0.0,4.698925372865116,48.83304082906651,70.80439667342043,41.969582653978485,48.835579473864534,0.11411895211526966,0.03411227782885339,0.030606571416379676,-0.05223349793595851,-0.08238153027132615,0.09881845532511185,0.06347271871969296,0.011821544515572583,-0.003619013372714268,0.06899509115999072,-0.02645349117622203,92.0012765263719,6.1762523623955685,1.822471111232539,0.0
20040210B,0.8025818579666206,0.31888,0.47036,0.48378,0.25502,34.801574203135836,4.851067170567004,0.11471571593324133,-0.013284284066758634,0.063724,0.016343999999999997,27.0,7.0,1437.0,107.0,0.2854999694698753,0.24548247403216913,0.7785237581543812,0.3655543159065319,30.767573321785775,70.28962157489144,0.0,100.0,0.0,0.0,88.44134864207938,11.558651357920631,1.7115543079906594,73.21126685131533,68.05857178141011,33.747323930902255,36.473088619194804,0.11636745885089955,-0.07651740580021991,0.051193035732444644,0.030077247922590783,-0.1519164001927834,0.1516003019371697,0.08426075191166443,0.011833407122714109,0.02488244626785214,-0.06817073347227667,0.0036553766000581947,87.08650492223558,12.233906752512516,0.6795883252518976,0.0
20040504A,0.7848573906913677,0.45608000000000004,0.28524,0.35242019999999996,0.27018,14.426086062158117,4.779251868527821,0.32561478138273553,0.06617478138273553,0.17388979999999998,0.040029999999999996,28.0,9.0,583.0,105.0,0.45109381862414527,0.19445962130413139,0.8443461878411379,0.3439013343338587,39.49081270669393,61.7661434381344,4.723503604122865,95.27649639587715,0.0,0.0,95.76321833122509,4.2367816687749125,2.656048784250746,91.88963062446498,74.59067276467204,40.64571729037013,38.01118130941158,0.05851495424061913,-0.029781760369996316,-0.006991430913846946,0.011806759789973654,-0.010717161789710087,0.02522625901137466,0.10385546396983675,0.02413043910797979,0.03146537933781473,-0.1448322515435498,0.06868075601563185,74.43409459879159,24.885018351547046,0.6808870496613747,0.0
20040506A,0.6724869110278243,0.66845,0.39802000000000004,0.40735,0.22738,23.002783409525062,2.8942919347501825,0.21127182205564876,-0.014518177944351285,0.040125999999999995,0.010144000000000014,25.0,4.0,781.0,35.0,0.4513967211878678,0.2086374485770829,1.0906980874605074,0.2667359135841686,40.87026340702694,81.63736516883534,3.0446558572961906,96.95534414270381,0.0,0.0,99.99999999999997,0.0,1.5029204149461686,29.928440215901126,49.03369623032074,47.18115480887922,41.038567417437015,0.075069182513271,-0.034039218008069125,0.010250676464777455,0.009727013428187162,-0.04569968810862535,0.05017063572037604,0.058965620029113104,0.013294615568318319,0.005436170898889656,0.01087365007948724,0.0008099205548665716,88.69003254349073,11.176134355997807,0.13383310051146463,0.0
20040506B,0.7082098685003312,0.38249999999999995,0.25218,0.28405,0.26692000000000005,22.647795267428236,4.882496157898578,-0.07196026299933775,-0.08700026299933772,0.027889999999999998,0.03618000000000002,33.0,10.0,565.0,65.0,0.23454494536042242,0.21370944019012464,1.3278595567604832,0.41449525529409104,20.469229383030896,54.07857465789698,7.801847083181606,92.01035178301542,0.1878011338029741,0.0,100.00000000000001,0.0,2.039208338232991,46.83573137061987,12.69463090168086,44.89821221928817,48.74628595603922,0.08263938833628713,-0.04365000413278833,0.0009978627754638643,0.016364035198330348,-0.02622269342074977,0.03727765420031368,0.10104278313620081,0.021565729959391336,0.029961179292504074,-0.14289101546699795,0.05978014070534615,82.26500372819567,17.73499627180433,0.0,0.0
20040507A,0.638764073836766,0.32043,0.33324,0.31368,0.24384,20.32433827532956,4.129708412391967,-0.040841852326467865,0.008928147673532144,0.108332,0.028511999999999996,22.0,10.0,637.0,75.0,0.32561491246288343,0.1930872524417863,0.9338458722779948,0.2838086035935948,29.67651464089259,68.82297352284584,0.0,99.69641049792664,0.3035895020733893,0.0,99.99999999999999,0.0,0.686438450710904,35.292639026485,53.23767538929495,18.53252475975268,43.33082086713698,0.08151992822486359,-0.03318485122226286,-0.029399804516167378,0.011477952186672299,0.03796834749765721,-0.01661777655856717,0.08792376465796059,0.021954980509148264,0.00023333367529895828,0.0916407730053466,-0.023816540619915106,82.93991761503389,16.887627905223187,0.17245447974291922,0.0
20040508A,0.7326540217876015,0.858651,0.27879699999999996,0.3043,0.27269,22.828460033074045,4.890010697745944,-0.1142949564247967,0.11751704357520329,0.08680800000000001,0.05907799999999998,21.0,8.0,589.0,95.0,0.5016018764467641,0.2111873416092837,0.8725059882310814,0.3779062092430464,30.82266383425731,62.718818398843446,1.2755097631224268,95.27240184915283,3.452088387724745,0.0,100.0,0.0,0.8617863300061651,67.80774121618231,60.88557674479301,27.100564275223793,43.8519396748273,0.08800207433500215,-0.04364531872721701,-0.011155557641210815,0.015500229050066127,-0.0037430216689154482,0.024360446842998238,0.1165942154594047,0.032205722357922996,0.021650888239103494,-0.03621204308574025,0.04437175539775631,82.3582955018194,17.641704498180605,0.0,0.0
20040510A,0.6609360744193894,1.03702,0.46982999999999997,0.5053099999999999,0.22636,30.85245766213285,3.4532661423482196,-0.16031385116122127,0.05175614883877877,0.13485399999999997,0.022664000000000004,25.0,9.0,917.0,69.0,0.6230650768150162,0.2637678061960173,1.4315898393430444,0.4891397339498861,38.30772448376793,71.70057611155748,3.1588970136007877,89.46539171707298,7.375711269326242,0.0,99.99999999999999,0.0,2.9438378626424417,41.66425164593287,67.59130454173513,30.88848326970186,41.31298146236538,0.08862939735518202,-0.024812612689924067,-2.53418101182564e-05,-0.004832479905550598,6.055170358564762e-05,0.019289371248722445,0.06422198630760727,0.012579787388193382,-0.004670968500178306,0.07529806817045802,-0.021978969449333162,89.03993929767408,10.066151532115898,0.893909170210013,0.0
20040511A,0.6296969450056097,1.2238600000000002,0.32547000000000004,0.49066000000000004,0.25692,18.976365783362223,3.6255785797615814,-0.23546210998878048,0.01610789001121954,0.03230000000000005,0.03201999999999998,33.0,9.0,531.0,83.0,0.7589121230731847,0.21531184243866067,2.52854974608811,0.322832122215511,28.85897764050104,68.64951357983571,4.358637662664294,84.107932185858,11.53343015147768,0.0,100.00000000000001,0.0,2.70963174846246,31.477078944211918,42.134377651477756,48.44205186809878,39.23775940687769,0.06125645541314999,-0.0237518242565627,-0.013380100479465385,0.0022497286240468024,0.023422091852196604,-0.0029525491445966754,0.07506963850840198,0.017655397152852664,1.0386891747020004e-05,0.07188404885108605,-0.020771904596908322,78.35029655010808,16.041003028380572,5.60870042151135,0.0
20040512A,0.7814811247180509,0.48366,0.44802,0.40284,0.30617,28.108445057457924,5.463099360176987,0.06030224943610185,-0.012137750563898098,0.003138000000000002,0.04889199999999999,20.0,7.0,861.0,85.0,0.3401174581622543,0.2570508063032982,0.7865249946500967,0.3884118556347252,31.796072417831557,67.76482438383675,0.9025352927875089,99.0974647072125,0.0,0.0,99.75253662968092,0.24746337031908908,0.7978072606219416,37.6213327341242,45.18878228317292,48.93062510574418,31.838131157897198,0.06327220744179235,-0.04456976085058547,0.06284907333891442,0.009715182877750805,-0.08760614642276748,0.06406238086465094,0.08959659493017262,0.01033042148933553,0.031080929634915887,-0.10885924247708167,0.011228248632429948,83.60212624214388,16.273005770051068,0.12486798780504332,0.0
20040601A,0.6282013684948159,0.37632,0.32604,0.5476000000000001,0.48167,26.196930935227698,3.3648308762077748,-0.01713726301036811,0.03986273698963194,0.12019600000000003,0.042945999999999984,23.0,7.0,717.0,49.0,0.3826268818475743,0.2752388736589282,0.8962624029435973,0.36095282525412814,36.58222814112484,77.15842186399861,0.0,99.56386363067108,0.436136369328914,0.0,100.00000000000003,0.0,1.6131550993689896,40.3786811048111,69.41368139964274,34.96949090703005,49.47955893706587,0.09886369735259003,-0.03237865614150416,-0.04158870670972851,0.008030909218289646,0.0641646954900778,-0.041052896638713185,0.05407753702362268,0.008251686562124614,-0.009918333398020882,0.09665981561010521,-0.041686794642912965,85.68052237640516,10.501082820600672,2.9371016418421294,0.8812931611520342
20040608A,0.6747511995827544,0.78193,0.2997403,0.60263,0.32206,32.59336950001863,5.216437421983313,0.422116399165509,0.05956609916550909,0.17852,0.0006299999999999917,29.0,12.0,947.0,185.0,0.7430742953356776,0.22913738016294308,1.254328821314361,0.47259098157881924,45.458857291020735,64.16437937483039,31.997387910409763,67.79630837638705,0.20630371320318683,0.0,100.0,0.0,5.652970289208379,90.22121230227991,84.30660808538202,40.055283617960995,43.06707332097338,0.06492924083006492,0.05195140960234683,-0.03819022856309292,-0.03521127502098114,0.07342278838841151,-0.04921456431282747,0.10049494519617723,0.022336930840151637,-0.009103708313480228,0.16840297593527273,-0.0662328234720969,83.35101719303087,13.796519598061767,2.8524632089073654,0.0
20040622A,0.7308435244403698,0.51608,0.33422,0.32727,0.29588000000000003,13.038039086952605,3.221630135199343,0.23152704888073983,0.01514704888073981,0.082932,0.066862,21.0,9.0,499.0,75.0,0.37365943838031757,0.21806047505359924,0.793142707465609,0.28743346050951857,42.72679895614066,71.99447923380299,3.1202816802184032,96.8797183197816,0.0,0.0,100.0,0.0,1.0872653351547463,59.30719898165086,57.689612742084066,47.1859271115448,38.87718945398004,0.046600919451037476,-0.020967773593233208,-0.0024674099355414944,0.00671440972990786,-0.010466066387489158,0.01717580539567052,0.07681042464245844,0.02090045310576831,0.013574315849495025,-0.00785217009891799,0.01868932025952803,80.07148579752223,19.813626533129213,0.11488766934854965,0.0
20040630B,0.6212153888755018,0.7048198,0.305,0.4081898,0.1659198,14.057297975378093,3.2617351424654015,0.44538697775100344,-0.13361322224899652,0.22627219999999998,0.05570220000000001,18.0,9.0,205.0,57.0,0.6136773069536225,0.22836833811876525,1.2959708785709738,0.3577391404968372,46.02707352311083,66.72378857458642,45.54353144703208,54.45646855296792,0.0,0.0,68.99323289650496,31.006767103495033,9.347454652175209,74.83187982418433,13.255070759370488,32.32397929252615,48.50757340669325,0.029999924732819035,0.01842587673875157,-0.015706720406675402,-0.00796566445316742,0.030102913612606544,-0.01186851039631716,0.07344482161586484,0.01873281891913799,0.012501110202989432,-0.022194343446737902,0.02221602288412081,72.86058420560164,18.833240402461573,8.306175391936785,0.0
20040701A,0.7390846886516597,0.29505000000000003,0.24673,0.2511102,0.27923,17.86347838247678,4.526245945359124,0.07963937730331952,-0.014100622696680498,0.12379580000000001,0.02387599999999998,21.0,6.0,451.0,53.0,0.25162355660180896,0.27405804702874165,1.0867754292879448,0.5327389379353208,25.867227805650273,53.68183922705001,1.8091455682835524,98.19085443171645,0.0,0.0,98.2399857204244,1.7600142795755815,0.7894563128417805,43.05240331549728,53.709015289377994,17.825391102591006,32.82746230130468,0.07071768826981277,-0.043090413411924926,0.009133650634224109,0.018219158941490707,-0.057400670052679945,0.06997913734712514,0.10484649522351415,0.027105779682300307,0.023459880640430582,-0.06180353082798478,0.04157409060190299,79.78427121707838,20.2157287829216,0.0,0.0
20040703A,0.6634537616320677,0.65608,0.39659999999999995,0.3071499,0.23795989999999997,26.245888924012732,4.506487414825615,0.16868752326413539,-0.09619247673586465,0.1311581,0.08398809999999998,35.0,9.0,643.0,79.0,0.4456554518047904,0.25035490858951703,1.4409246662048238,0.42087454383378786,30.118768052418055,60.023099566657535,16.219068815082306,83.7809311849177,0.0,0.0,99.99999999999999,0.0,2.0692346316460273,39.88186829380555,32.46629894418548,17.839194175761364,26.781328041572305,0.08082047300899274,-0.021200265988807518,0.00011683109703809043,-0.00020797119822650896,-0.027784302174617907,0.0365766183485173,0.10057689572275183,0.025892478009294895,0.012665082399995775,0.01241706559464223,0.013830815337351563,84.46991288282321,14.654111165822982,0.8759759513538096,0.0
20040703B,0.7285316427513278,0.6791,,0.1886599,,12.343844161305652,,0.3874032855026559,,0.03432009999999999,,19.0,,217.0,,0.537748412048187,,1.351916550733422,,28.803298915672837,,,,,,,,,58.32491460073632,,41.04927302682592,,0.043815687562997835,-0.019441037830778142,-0.000575155972922788,0.006732791953377047,-0.015315195928772054,0.02334784540870342,-0.0,-0.0,-0.0,0.0,-0.0,,,,
20040707A,0.6885661775642745,0.3016,0.35182,0.26666,0.2420096,22.657786632396476,4.77064028416893,0.13877235512854907,-0.014327644871450912,0.036416000000000004,0.08846639999999999,36.0,10.0,999.0,153.0,0.2957943866038312,0.1942982808914684,0.7128507850269734,0.3401087336852575,41.00332640163173,63.74489795208517,0.6675034453690686,99.33249655463095,0.0,0.0,96.73024762134291,3.269752378657084,2.3388647760028793,89.32428178513123,62.39272964084759,18.565396677978686,18.78068446090856,0.08328216310282187,-0.021349363911365864,-0.0460380703091811,0.00293460450298972,0.08565419537665263,-0.06663229289839107,0.11887129124161366,0.03431901907207925,0.010022565159247775,0.08530409321234111,-0.007366082366591942,82.60694899244223,17.393051007557787,0.0,0.0
20040709A,0.6321678689649683,0.6991327,0.515687,0.51617,0.1864402,28.293107485087425,4.760617067195703,0.4832030379299368,-0.1380192620700633,0.12944999999999998,0.0343798,26.0,12.0,1053.0,135.0,0.6343216429280323,0.3644265821873047,1.206383494548014,0.6792407462055308,51.572908003008436,61.58930526450105,18.842457515246327,81.15754248475368,0.0,0.0,92.52077401105038,7.479225988949622,6.1277050424787705,98.23917915526084,66.09689801289414,33.104108559755915,46.921810069004735,0.046191269123836386,0.06235856274434003,-0.03625703717768376,-0.04126167774264963,0.08136229925152241,-0.06551803588765906,0.07022869449978585,0.007843288811979463,-0.013295981386157956,0.1189820777754173,-0.057442224941872316,82.99391962837541,14.402664545913849,2.603415825710746,0.0
20040712A,0.6526592566794337,0.6151400000000001,0.22448,0.39054999999999995,0.24935030000000002,26.632472674346527,4.036357119417149,0.4752385133588676,0.08179851335886745,0.001590000000000008,0.0775297,25.0,13.0,1207.0,95.0,0.5591373772681034,0.20831066497551792,0.9920540657049496,0.4460275991319827,45.02872907936401,62.73545159445519,9.65532126028036,90.34467873971964,0.0,0.0,99.99999999999999,0.0,3.197828978560669,96.90679547107672,71.27627936183126,43.65393327082791,36.535162285704835,0.07143722337493696,0.015497276808623622,-0.05223410512560412,-0.020724542169537247,0.1134560625269202,-0.10425829883667145,0.08562626844514239,0.021330575609054415,-0.006625942740429673,0.15628076115391212,-0.059370381164870374,86.83889425661125,13.161105743388742,0.0,0.0
20040806A,0.8002131934371151,0.65977,0.02010000000000005,0.43755,0.03619192448888889,21.22678348765197,0.11415125091894743,0.4303363868742302,0.01852598687423014,0.22845400000000002,0.036303675511111105,40.0,1.0,783.0,3.0,0.5890108350169939,0.03881442461209055,1.398773626594876,0.08007074884292795,33.97288605934417,51.505833805000364,64.15762163432848,19.40612541732725,16.436252948344254,0.0,100.0,0.0,3.8106917869744628,81.42995579370566,100.0,9.27621905380558,5.215847117735895,0.07264661894769844,-0.034172718072514804,0.005886669513766168,0.010916875700232535,-0.03566196890224222,0.044503664497856435,0.0023094818332040057,0.0004468601597736413,0.0008139073329055171,-0.005177234665068219,0.001981498520203325,94.75002194584613,0.5348933976759421,4.715084656477923,0.0
20040810B,0.8027949198553195,0.3184,0.0901895,0.29823,0.15214989999999998,15.798538931769052,2.1804268135349147,0.09545783971063906,-0.007812660289360923,0.008863999999999983,0.09926409999999998,20.0,7.0,361.0,55.0,0.29331121585236974,0.15894708853411751,0.9489582757786624,0.35754609979007096,19.64802196744989,51.258665307098816,56.78103924581323,39.61975274127729,3.599208012909494,0.0,100.0,0.0,2.1102846579886863,81.98661723462234,68.8323633254968,24.01857779497105,6.0097551297762735,0.058333301263729764,-0.03586823878058926,0.01158359307233267,0.014565960405117116,-0.04801776194818229,0.05496000552094707,0.038505512915191296,0.004893694661721566,0.01439366128306555,-0.09989408468602147,0.02892543692109545,87.87234569316405,12.12765430683594,0.0,0.0
20040811A,0.752851044695361,1.18452,0.1429603,0.5951299999999999,0.021929960000000002,23.695768659446717,0.32447078772241006,0.14067808939072224,-0.14296029999999998,0.07480399999999993,0.00907544,29.0,1.0,517.0,3.0,0.6933285569992725,0.1589927898471796,1.4683464992359656,0.23790684753857905,31.007767056707642,64.87810748891712,73.4775090014609,24.222451361931096,2.3000396366079943,0.0,100.0,0.0,9.42514248843976,80.8748126859354,0.0,49.09738929931324,31.862476461512617,0.06140009176904935,0.0006634071156860541,-0.0116897579847825,-0.004983747743858151,0.0201527512127889,-0.0013110456108594468,0.004679169893823596,0.00016678603120338247,0.0019244234707771455,-0.01303395437320228,0.002249723817781123,92.26203145912041,1.3508224530236734,6.387146087855917,0.0
20040823A,0.634127377847875,1.23427,0.42937000000000003,0.51232,0.31959,58.90427866686582,4.994525338127428,-0.03953324430424998,-0.01281324430424996,0.126928,0.09715800000000001,23.0,9.0,1097.0,83.0,0.6390621716677098,0.22376710506415046,1.1310928183884426,0.470667807473672,48.14459983467106,68.43164843612254,29.058691807792744,66.87060595110161,4.070702241105655,0.0,100.0,0.0,4.987974852412554,70.83910922131118,61.995053676265464,30.084398428051916,31.460280135224217,0.11292942615486105,0.07949458638383236,-0.02827813251566722,-0.06032237913177753,0.05266028785936485,-0.003642070255758886,0.08064026940100118,0.011889437543057478,-0.010696149938367141,0.10391778806935698,-0.041871211364458885,88.32255127552591,7.785542290412969,3.8611438406813554,0.030762593379754878
20040901A,0.7553566719577788,0.3981704,0.34014,0.34272020000000003,0.1954302,26.779510408019007,4.459824564918768,0.3320609439155577,0.09213134391555769,0.18264380000000002,0.1380938,26.0,6.0,1089.0,81.0,0.3963190826146322,0.22192713837644604,0.8087885490468177,0.3065361450616114,48.42331292431522,71.30355825361895,6.8568543180354435,93.14314568196455,0.0,0.0,95.72583777295743,4.274162227042555,4.205212538032433,98.87462311819182,84.06345152420506,15.67346787455637,17.80775334195631,0.09308819692676454,-0.01777106442791892,-0.050089533880686966,-0.0017258941917276114,0.09177110914870458,-0.07272230385089258,0.11647452638190184,0.03471948257886346,0.02365862799280162,-0.03199279054495509,0.05113629043790071,83.64696355074747,14.27631083946651,2.076725609786015,0.0
20040903A,0.6728617333357757,0.91797,0.37731000000000003,0.3694197,0.23736000000000002,27.62684838513975,5.511118771062696,-0.3455605333284485,0.04721946667155161,0.22568829999999998,0.022188,29.0,8.0,919.0,99.0,0.6547229028131171,0.23720381694518883,1.3887495941181782,0.37891410705931744,42.02061370801152,64.99155416521675,0.7355388239457716,94.91967470592769,4.344786470126552,0.0,100.0,0.0,2.5997962008682243,77.62466164191602,54.89169630042484,12.148119988709228,18.556727517559324,0.0823211842567302,-0.00850948307863242,-0.041986077034590966,-0.01095207264441231,0.09221749570327983,-0.0789415256134518,0.12126234348434309,0.03134125830892443,0.005701046637955497,0.08659160765471761,-0.009818795369677029,81.95979531981234,16.630829359824443,1.4093753203632298,0.0
20160201C,0.5974871654969688,1.1745830000000002,0.44617799999999996,0.63201,0.43287,47.78168926434569,6.07806728810966,-0.018838669006062347,-0.11057166900606227,0.026515999999999984,0.003923999999999955,24.0,6.0,1223.0,71.0,0.6574208247404406,0.3385682318457777,1.1473110081696891,0.44940826069020756,47.066805293539375,71.30262934383794,34.37560296574278,59.556303996488516,6.0680930377687154,0.0,99.99999999999999,0.0,6.323822382684555,42.33424646774175,26.60036678785244,32.29116905922203,41.82336638329642,0.09591798818309018,0.02175405669302517,0.015275566952956317,-0.006741578997723876,-0.018211121513975873,0.06370670759241276,0.12095595089404834,0.027373849261528468,-0.00217239844118511,0.1281717556043262,-0.04115498582640591,86.4733273065641,11.10540617126798,2.2416842769173764,0.17958224525053826
20170512B,0.5933952988348763,1.322428,0.867739,0.92023,0.32674970000000003,40.098359727455346,5.441164891910787,-0.3205094023302474,-0.21505040233024753,0.05721399999999999,0.1285063,28.0,6.0,863.0,39.0,0.9126531017967294,0.5662326704864267,1.1567232348482754,0.6577639109430445,65.58517100568562,81.31710238073367,26.734861312267185,70.31058901244046,2.9545496752923612,0.0,99.99999999999999,0.0,7.4897258586497175,62.62841882341272,44.1639889874515,39.68456823884957,22.51983734793518,0.027613232005880124,0.07660802844282093,0.046581124314382126,-0.043399327302532986,-0.04213531175841851,0.08752884061495107,0.040161702363559426,-0.018436878804905847,0.0026491523682825864,0.0003601405339956067,-0.02331475994625164,78.5162797489782,11.85617676633059,9.535495192921646,0.0920482917695506
20120621B,0.6976862999259672,1.3413050000000002,0.525801,0.539366,0.319094,42.74969844119761,5.9741794158622215,-0.3128884001480655,0.07624759985193452,0.08178200000000002,0.084544,30.0,8.0,979.0,69.0,0.8395213165541677,0.30218607618914517,1.458477340330692,0.3911428389288602,55.12133229138721,70.24932600799137,8.745068212023758,64.41659209163511,26.83833969634113,0.0,100.0,0.0,6.8903037134781355,49.769424308806926,60.98950592433962,45.13649098701696,33.032075640846934,0.048090392735687194,0.011127954221400019,0.0531059921826702,-0.05725690913045916,0.0431991597153419,-0.02019865945481357,0.11141676537392138,0.021349499350142326,0.007140721364348892,0.04172930656243169,-0.01808012015043418,85.88138492909546,12.25964578618895,1.8573179849284511,0.001651299787130198
20110530F,0.7604857583153991,1.26367,0.34623000000000004,0.46141,0.29169,43.5252689980299,4.644268281660649,-0.18412048336920173,0.12687951663079833,0.017818,0.023841999999999974,20.0,8.0,1075.0,65.0,0.7432939156302504,0.2636589521677972,1.2231655053122372,0.3743170480925089,34.65301390802539,67.48759983233496,4.104610862173093,87.64920487496602,8.246184262860886,0.0,100.0,0.0,2.477747969107255,72.44884978960474,66.5423036428933,36.40431607415686,40.70850460106019,0.14112678073641666,-0.06508597369643176,-0.012262615881893996,0.011061707837177217,0.005024062433256599,0.033685239883852414,0.1066285476622822,0.027247530375037392,0.01931322234989406,-0.033508530470309744,0.02919994580444701,89.96170650995533,9.641504867888331,0.39678862215633315,0.0
20111209D,0.7861929721224662,1.08077,0.22083,0.80917,0.31085999999999997,33.33348994853295,3.971182267901035,0.20259594424493255,0.04213594424493247,0.28325599999999995,0.078826,19.0,9.0,669.0,83.0,0.6778389928249328,0.24540600605096213,1.1985668318034248,0.34624163135199526,38.94133445755615,65.67879822069943,20.77801519500427,77.72377269959269,1.4982121054030724,0.0,100.0,0.0,3.5722640436784796,78.37430233327962,64.65157555040399,33.6481797951484,31.100465355042928,0.10706333623524027,-0.04112811743920345,0.002790659325195498,0.009785659459373463,-0.03195863174288887,0.045971763377481885,0.08474103670080038,0.018888355392354117,0.02502295312689719,-0.11358279618532383,0.05100416663146578,66.49023932267319,10.645267822917884,22.864492854408923,0.0
20120209A,0.8300769384222161,1.21251,0.3793,1.1135,0.57196,55.19265057358086,7.066553622282095,-0.003386123155567744,0.16268387684443245,0.15659799999999996,0.11445799999999998,27.0,6.0,1283.0,87.0,0.8287731177770988,0.3610006207667071,1.5692039123994896,0.4665230512574725,45.29785543571592,69.5057234239422,7.075478772827297,91.57476701223929,1.3497542149334136,0.0,100.00000000000001,0.0,2.4028977607304047,91.83716718711521,93.43896622962421,40.11506207584321,33.8139666583881,0.1922942059797062,-0.0929326409860664,0.0046542378352138775,0.02900574469508691,-0.06599319976067337,0.09713697674337743,0.1484750523644993,0.033110446289272726,0.041473318524660435,-0.17611974667438388,0.07850151970061534,59.41801122363483,10.596861024344095,29.231773633795683,0.753354118225392
20120301A,0.8132819770657629,0.8055699999999999,0.24028,0.5178400000000001,0.26008000000000003,36.92582928663666,6.246600910488454,-0.0666860458684741,0.1306039541315259,0.07058599999999998,0.006554000000000004,46.0,9.0,845.0,95.0,0.4832096877430277,0.24375525633402206,2.0309441696277406,0.40891162700665984,17.90731635082374,55.929006056213545,2.7440164212967457,95.16732395491266,2.088659623790588,0.0,100.00000000000001,0.0,2.0048365294994457,80.52886468716616,72.09680915892801,29.515320699968576,49.23725886675256,0.12703356284629339,-0.073378435798288,0.022953120132052744,0.02596131688591826,-0.07753095813088395,0.0902956490437571,0.11810904716748176,0.020565028232056904,0.037512678012562896,-0.20880614358310456,0.06913508534767629,82.91064774712808,14.46895827259782,2.6203939802740996,0.0
20120830F,0.7270491567418511,1.3926500000000002,0.27757,0.53952,0.29955,35.68070405623467,4.231255414184152,-0.08101968651629787,-0.0050596865162977345,0.171458,0.004368000000000011,26.0,6.0,833.0,55.0,0.7530526433560736,0.2094906697695068,1.2477675825553263,0.3231641278678046,38.83897113595312,67.34979467183025,17.241981044181586,75.19964167377162,7.558377282046816,0.0,99.99999999999997,0.0,3.9320089744792113,60.37116527773863,55.38302055272624,48.53075734233917,45.173163141174726,0.09925669223744975,-0.03291578990560666,0.0007156724005606496,0.004630877495885979,0.005037262541431827,0.02011621577127764,0.10835195975692015,0.031569958962194035,0.018926925582158954,-0.0051569702497856135,0.03113684097214043,88.46217339878558,10.601472516828427,0.936354084385985,0.0
20130207C,0.7029448962710556,0.47969,0.1923297,0.49054,0.15144000000000002,25.07921691450376,3.7438163708501992,0.11999379254211143,-0.049046507457888605,0.0007959999999999912,0.028375200000000003,30.0,8.0,461.0,83.0,0.3786147715441028,0.17178966920287522,1.6288822170308053,0.25501877775942117,28.962345511106374,59.51304954483967,36.32921084949642,61.90250506771515,1.7682840827884292,0.0,100.0,0.0,3.2934674359644363,60.456681090875286,33.02937605360492,30.01287655242496,44.6508978100034,0.07779848626386648,-0.021705687306315197,-0.011300527336002378,0.0008078801773417782,0.011244712861258208,-0.007084234189243779,0.1020043280286374,0.03147637742162281,0.021582311733947344,-0.030773998506225708,0.04897676223211286,85.76538481656941,12.988974247733218,1.2456409356973772,0.0
20130221A,0.6938106705874956,1.13434,0.33735000000000004,0.64981,0.27394999999999997,49.26797197835535,4.740142548127245,-0.08447865882500871,0.14215134117499129,0.10219800000000001,0.037521999999999986,26.0,9.0,1013.0,81.0,0.6386726205177945,0.24318906971336668,1.3305049583440276,0.3355232638931904,35.77983973311031,63.145860157019854,11.97284378505693,77.79798819439202,10.22916802055104,0.0,100.0,0.0,3.6541932543662807,62.74285362992558,71.89889746045938,33.714991082732396,39.998063357083716,0.13863242373820142,-0.014345875731477315,-0.017837678381874573,-0.016760142655294418,0.02203081331138042,0.009193766569524964,0.11227160047966661,0.03133679057715651,0.005432888798445917,0.10072243147102926,-0.016196157024547193,84.83478338990042,8.77672288634135,6.388493723758226,0.0
